DATE,CAMPAIGN_ID,COUNTRY_ID,STATE_ID,SPEND,IMPRESSIONS,CLICKS
2022-11-01,16107460064,2840,21153,66.92,541,2
2022-11-24,16705812708,2040,20049,1.90,116,1
2022-11-26,8688544442,2840,21147,451.10,60,14
2022-10-10,16129801833,2840,21177,1822.96,11507,32
2022-10-30,18601828472,2276,20228,0.00,609,0
2023-02-26,16705812708,2840,21145,10.42,491,3
2023-03-08,9645746542,2276,20235,74.39,808,8
2022-10-18,17344179530,2840,21153,66.82,258,7
2022-11-16,8687082217,2840,21157,0.00,7,0
2023-03-07,16096245591,2484,20704,0.77,37,0
2023-03-23,17335759645,2076,20098,4.20,277,0
2022-10-11,16985277335,2484,20704,9.51,2042,30
2022-11-02,16107460064,2840,21160,135.05,1017,4
2023-04-01,16985277335,2840,21132,0.00,2,0
2022-12-01,16517320743,2036,20035,236.04,2924,22
2022-11-16,9816566817,2840,21148,0.00,7,0
2023-02-27,16193384549,2276,20237,1.34,32,0
2023-02-22,17335759645,2458,20747,1.06,185,0
2023-01-02,19324153619,2840,21162,74.93,20,1
2022-11-03,9710540067,2840,21167,2843.97,2239,39
2023-02-07,8686907662,2840,21166,139.45,12,1
2023-01-15,16529545136,2484,20699,13.36,1239,7
2023-03-28,17197475739,2840,21133,39.21,158,2
2023-02-02,9611555898,2276,20231,0.00,10,0
2023-03-05,16985277335,2840,21160,6.74,146,4
2023-02-22,16705812708,2276,20241,0.46,228,0
2023-01-15,16976496847,2276,20241,552.83,17451,34
2022-11-13,16107460064,2036,20036,12.98,148,0
2023-03-08,16334770689,2840,21182,727.63,2560,18
2022-12-08,9816566817,2840,21175,11.23,46,1
2022-12-24,15942125913,2076,20096,79.43,11019,72
2022-11-03,9816566817,2840,21170,0.00,77,0
2022-11-12,9816566817,2840,21159,0.00,24,0
2022-12-16,16705812708,2840,21173,196.18,2016,4
2022-11-27,19023347656,2356,9061642,47.54,3381,11
2022-10-20,9656161861,2276,20241,0.00,5,0
2023-01-09,19323491410,2276,20232,0.00,3,0
2023-02-22,8687082220,2036,20040,31.78,26,4
2023-01-16,9645746542,2040,20045,23.97,41,1
2022-10-23,1030237413,2840,21158,0.00,43,0
2023-03-15,16985277335,2840,21142,15.59,366,6
2022-11-19,16517320743,2276,20227,25.75,352,3
2022-10-20,18598483628,2840,21135,0.00,5,0
2022-11-24,9647872445,2840,21151,94.25,151,1
2022-11-05,9731536273,2840,21184,0.00,15,0
2023-01-09,17335759645,2076,20105,45.87,2672,4
2023-03-30,8686907662,2840,21147,39.18,15,1
2023-03-20,9647872445,2840,21151,86.85,534,4
2023-03-20,16193384549,2040,20043,0.47,17,0
2022-10-26,18598496615,2840,21168,18.36,9,1
2023-03-07,10586966769,2276,20234,1.92,37,1
2022-10-24,18597674878,2840,21170,208.08,71,1
2022-11-04,16705812708,2840,21178,289.61,2783,18
2022-12-23,16517320743,2040,20050,211.70,5520,23
2022-12-17,16529545136,2484,20724,133.02,6640,34
2023-02-27,16107460064,2840,21180,25.10,145,1
2023-03-14,16529545136,2356,20454,100.58,28592,303
2022-10-31,17197475739,2840,21156,206.96,235,3
2022-11-13,9645746542,2276,20227,10.14,61,1
2023-02-28,16107460064,2840,21152,36.58,313,5
2023-01-17,16705812708,2276,20232,6.81,1001,2
2022-12-03,9611555928,2276,20227,0.00,2,0
2023-02-27,16985277335,2484,20715,71.51,7499,93
2023-01-08,16101107713,2276,20229,77.67,1741,2
2023-01-08,1030237413,2840,21132,0.00,2,0
2022-11-29,17344179530,2840,21139,0.00,117,0
2023-02-13,17344179530,2840,21175,35.88,145,4
2023-02-05,16129801833,2840,21158,395.68,2173,4
2023-01-21,19329701910,2036,20040,22.61,83,0
2023-02-04,9816566817,2840,21176,107.40,723,5
2023-01-04,1030237413,2840,21139,63.56,19,1
2022-10-14,18597674638,2276,20239,0.00,5,0
2023-02-18,16985277335,2484,20721,19.91,2875,27
2023-02-14,16529545136,2076,20097,7.01,988,1
2023-01-08,16705812708,2276,20230,3.16,318,1
2023-03-13,9816566817,2840,21171,5.07,240,1
2023-02-05,9647872445,2840,21143,1295.20,1397,20
2022-12-03,19016565285,2356,20457,2.74,343,1
2023-02-15,1012855394,2356,20455,0.00,3,0
2023-02-22,16193384549,2276,20229,36.62,173,1
2022-11-25,18889806200,2276,20240,3.52,5,0
2022-11-14,16096245591,2484,20715,2.96,175,0
2023-01-25,16985277335,2840,21154,0.00,2,0
2023-01-27,16985277335,2484,20723,28.65,3808,35
2022-10-04,9816566817,2840,21143,26.03,97,1
2022-12-15,9731536273,2840,21145,0.00,12,0
2023-02-12,16129801833,2840,21141,98.07,852,1
2023-01-13,8688544442,2840,21147,138.49,22,3
2023-02-09,16101107713,2036,20041,211.18,706,4
2023-03-20,16529545136,2076,20086,1.33,425,0
2023-01-19,16705812708,2840,21175,27.52,641,7
2023-01-18,16107460064,2840,21175,66.47,779,1
2022-10-09,16129801833,2840,21156,2273.46,14554,35
2022-10-27,9985023596,2276,20234,0.00,49,0
2022-10-25,16135846000,2076,21227,3.92,690,1
2022-10-16,16334770689,2840,21132,456.84,811,5
2023-03-06,17335759645,2484,20720,17.01,1270,2
2023-01-13,1012855394,2484,20719,0.00,2,0
2023-01-19,16129801833,2840,21136,929.58,6999,20
2023-03-11,16141721408,2036,20034,0.06,60,0
2023-03-16,16096245591,2484,20719,1.27,80,0
2022-11-02,9716491608,2276,20239,75.07,318,1
2022-10-28,16141721408,2276,20241,2.61,107,0
2022-10-02,9731536273,2840,21161,0.00,17,0
2023-03-20,16705812708,2840,21180,135.21,1550,12
2023-02-08,16101107713,2040,20047,3.18,80,0
2022-12-03,16705812708,2840,21172,3.14,92,1
2023-03-29,16334770689,2840,21165,276.81,1511,6
2023-02-22,9645632783,2036,20035,587.12,660,11
2023-02-25,9731536273,2840,21179,0.00,26,0
2023-01-03,19316350491,2040,20045,2.74,3,1
2023-02-14,1012855394,2076,20099,0.14,7,1
2022-10-18,17335759645,2458,20748,14.49,2961,1
2023-02-14,17344179530,2840,21145,3.98,48,1
2022-10-26,1012855394,2076,20105,0.00,14,0
2023-02-22,8688544442,2840,21160,85.34,19,3
2022-12-28,16107460064,2840,21184,34.87,507,2
2022-12-04,9710540067,2840,21146,0.00,66,0
2023-02-13,16517320743,2040,20043,4.86,185,0
2023-02-07,1030237413,2840,21140,127.26,43,2
2022-10-05,9647872445,2840,21166,240.82,257,4
2022-10-14,16107460064,2276,20226,85.74,1311,3
2022-12-04,16529545136,2356,20470,3.49,843,7
2023-02-08,10586966769,2040,20050,0.00,51,0
2023-03-03,17335759645,2076,20086,6.10,422,1
2023-01-11,15942125913,2076,20105,103.16,7560,67
2023-03-29,16985277335,2840,21178,0.72,27,1
2022-10-18,9816566817,2840,21156,0.00,15,0
2023-03-30,9710540067,2840,21151,130.13,189,4
2022-12-23,1030237413,2840,21159,0.00,7,0
2022-11-27,8686907662,2840,21175,0.00,17,0
2022-10-24,17344179530,2840,21179,0.00,34,0
2023-01-16,9611555898,2276,20234,0.82,5,1
2023-01-22,17197475739,2840,21150,419.26,979,11
2022-12-14,9646241456,2036,20040,57.66,207,4
2022-10-17,18595480449,2276,20239,30.68,12,1
2022-10-27,17335759645,2484,20714,13.85,1379,1
2022-12-28,17335759645,2484,20699,837.30,30044,55
2023-04-03,8688544442,2840,21177,3.29,5,1
2022-10-25,16705812708,2276,20228,73.13,3250,10
2022-10-15,16705812708,2036,20034,9.41,184,1
2023-03-21,9816569721,2036,20039,0.00,3,0
2022-11-17,16141721408,2036,20037,49.37,802,5
2022-10-09,16705812708,2840,21173,142.04,1641,21
2023-01-31,9647872445,2840,21147,1355.89,1761,23
2023-02-26,9731536273,2840,21152,29.18,298,2
2022-11-26,16985277335,2840,21178,0.01,92,1
2022-12-26,17335759645,2484,20702,13.92,461,1
2022-12-09,16985277335,2840,21153,0.94,100,1
2023-02-17,9647872445,2840,21175,437.12,604,10
2022-11-28,16705812708,2840,21133,38.28,1085,4
2022-10-29,17298592738,2276,20234,536.20,6516,43
2023-01-11,19323491410,2276,20234,3.97,10,2
2023-02-09,16985277335,2840,21158,0.00,3,0
2022-11-17,16705812708,2036,20034,14.07,87,1
2023-02-09,17197475739,2840,21158,137.01,779,4
2023-01-17,16985277335,2840,21156,0.11,53,0
2023-02-20,1012855394,2484,20707,0.00,12,0
2023-04-05,9647872445,2840,21163,0.00,36,0
2023-02-24,17335759645,2484,20718,13.74,1255,1
2023-01-03,9816566817,2840,21173,38.08,32,1
2022-12-16,9647872445,2840,21175,502.46,547,10
2023-02-06,1030237413,2840,21150,572.46,315,7
2022-11-22,11652085410,2840,21142,49.04,41,4
2023-01-29,16705812708,2840,21136,62.61,2166,11
2023-01-31,16529545136,2356,21341,133.85,15322,96
2022-10-17,16107460064,2840,21144,50.86,342,1
2023-03-30,16985277335,2840,21148,0.00,19,0
2023-01-22,19329701910,2458,20744,0.70,24,0
2022-12-29,16107460064,2840,21157,793.36,8747,25
2022-12-06,8688544442,2840,21135,32.74,20,2
2023-01-08,19316350491,2276,20234,0.27,3,1
2022-12-24,19316233353,2840,21151,4.93,7,1
2022-12-14,1030237413,2840,21140,23.84,73,1
2022-11-19,16705812708,2276,20239,46.72,1525,7
2023-01-19,1012855394,2484,20697,0.00,2,0
2022-10-16,16985277335,2840,21182,0.11,44,0
2023-03-13,9611555928,2276,20240,19.59,12,1
2023-03-03,1012855394,2076,20097,0.00,7,0
2022-10-12,17335759645,2076,21226,0.96,111,0
2022-10-03,9647872445,2840,21166,153.01,391,4
2022-10-27,18598958317,2276,20231,0.00,122,0
2023-01-17,9985023596,2040,20044,0.00,5,0
2022-10-05,16129801833,2840,21154,761.07,3490,22
2022-12-24,9816566817,2840,21168,0.00,19,0
2022-10-02,17344179530,2840,21137,723.96,10727,60
2022-10-24,18598763218,2840,21162,109.45,29,1
2023-01-12,16141721408,2036,20037,198.44,4015,19
2022-12-14,16705812708,2840,21184,13.61,257,1
2023-01-10,16129801833,2840,21171,2243.34,7317,39
2023-03-26,9731536273,2840,21177,37.26,141,1
2022-11-01,1012855394,2076,20101,0.14,29,1
2023-03-28,16985277335,2484,20725,33.16,5663,41
2023-04-01,1012855394,2566,21567,0.00,2,0
2022-10-16,16705812708,2840,21182,117.55,1644,13
2023-01-18,16517320743,2276,20229,96.27,3672,13
2022-10-28,18598835899,2276,20236,0.00,14,0
2023-01-21,17197475739,2840,21155,846.05,1890,19
2022-10-29,18597674878,2840,21184,0.00,20,0
2022-11-07,16705812708,2036,20038,49.66,682,4
2023-02-06,16096245591,2862,9075988,0.21,29,0
2022-10-10,16985277335,2840,21137,10.53,813,8
2023-04-05,19097200206,2484,20701,21.25,806,0
2023-01-19,1012855394,2458,20746,0.00,5,0
2023-01-30,9647872445,2840,21177,647.95,801,12
2023-01-10,8688544442,2840,21169,125.48,9,2
2023-04-04,16517320743,2276,20236,78.88,1066,5
2022-12-27,9645746542,2276,20232,0.00,138,0
2023-02-11,16705812708,2276,20228,14.40,1360,6
2022-10-24,8688544442,2840,21150,0.00,3,0
2023-03-18,16334770689,2840,21172,180.17,927,4
2023-04-01,16101107713,2040,20048,10.64,170,1
2022-10-02,16517320743,2036,20039,25.87,260,1
2023-01-14,15942125913,2076,20092,60.42,10198,56
2023-01-03,17335759645,2076,20097,77.54,3555,7
2022-11-13,9710540067,2840,21133,483.15,352,9
2023-03-08,16529545136,2484,20705,2.08,498,1
2023-01-25,1030237413,2840,21145,0.00,75,0
2022-10-28,18598958317,2276,20240,0.00,7,0
2022-12-29,16096245591,2862,9069667,0.05,3,0
2023-02-02,17335759645,2484,20712,7.32,536,0
2023-01-04,19316233353,2840,21133,0.00,3,0
2022-11-23,10586966769,2040,20044,0.00,3,0
2022-12-03,16705812708,2036,20036,4.07,63,0
2023-03-14,9731536273,2840,21156,0.00,95,0
2023-04-05,17344179530,2840,21152,8.09,165,1
2022-10-26,9716491602,2036,20037,112.05,54,1
2022-11-14,16334770689,2840,21168,792.46,4082,32
2023-03-12,16107460064,2276,20241,6.63,160,0
2023-03-01,1012855394,2356,20472,0.28,48,1
2022-11-08,9985023596,2040,20050,16.44,247,1
2022-11-12,16107460064,2840,21166,288.75,2394,8
2022-11-26,9710540067,2840,21136,510.68,190,4
2023-03-27,9716491608,2276,20235,83.56,194,4
2023-04-04,1030237413,2840,21150,225.47,143,4
2022-11-11,8687082217,2840,21149,0.00,3,0
2023-03-17,9985023596,2040,20048,0.00,3,0
2023-03-20,9647872445,2840,21156,86.18,575,5
2023-01-12,9816566817,2840,21144,0.00,27,0
2022-11-28,8686907662,2840,21169,96.30,5,1
2023-03-17,17344179530,2840,21166,3.72,313,1
2022-10-27,17197475739,2840,21132,1.38,63,0
2023-02-28,17197475739,2840,21151,188.61,823,8
2022-12-12,16096245591,2484,20699,12.88,401,2
2023-01-04,19329701910,2356,20457,0.48,39,0
2023-03-22,19097200206,2458,20741,9.72,400,1
2022-12-01,17197475739,2840,21142,810.38,843,11
2023-04-01,16107460064,2840,21156,79.43,741,3
2022-10-20,16107460064,2840,21140,26.59,192,1
2022-11-13,16334770689,2840,21179,203.16,325,2
2023-03-15,9710540067,2840,21157,402.06,286,6
2022-10-23,9816566817,2840,21143,49.59,34,1
2023-01-07,9816566817,2840,21182,0.00,10,0
2023-02-11,16985277335,2484,20708,144.43,15235,195
2023-02-27,9656161861,2276,20234,37.53,216,1
2023-02-17,17344179530,2840,21165,22.56,82,3
2022-11-18,16529545136,2076,20096,4.81,422,1
2023-04-04,16141721408,2036,20039,0.04,32,0
2023-02-11,16334770689,2840,21184,60.90,248,1
2023-03-22,16334770689,2840,21162,355.10,1430,12
2023-01-20,19329701910,2840,21149,0.37,2,0
2022-12-07,17335759645,2076,20106,623.80,24511,35
2023-03-25,9731536273,2840,21140,0.00,58,0
2022-10-15,18598763218,2840,21170,0.00,82,0
2023-02-26,17344179530,2840,21161,1.17,17,1
2023-01-03,16985277335,2840,21182,1.67,37,1
2023-03-27,16705812708,2040,20047,10.06,848,3
2023-01-22,1030237413,2840,21141,0.00,3,0
2022-10-11,9710540067,2840,21158,144.92,168,3
2022-11-13,8686907662,2840,21152,20.55,22,1
2022-12-16,1030237413,2840,21174,78.08,22,1
2022-10-05,16107460064,2840,21138,186.16,1363,3
2023-02-23,16976496847,2276,20230,8.28,427,1
2023-01-04,19316233353,2840,21182,4.25,5,1
2023-02-21,17197475739,2840,21156,348.06,2727,19
2022-11-01,17197475739,2840,21156,131.06,180,2
2023-01-30,16096245591,2840,21169,0.00,2,0
2022-12-02,19023561023,2458,20748,0.00,9,0
2022-12-29,19329701910,2840,21173,5.96,122,0
2022-10-01,9816566817,2840,21151,0.00,24,0
2023-01-10,15942125913,2076,20100,2.89,1744,9
2023-03-11,17344179530,2840,21149,1.97,279,1
2022-12-26,16529545136,2484,20705,6.28,394,2
2023-04-03,17344179530,2840,21156,34.34,364,6
2022-11-17,9816566817,2840,21173,0.00,10,0
2023-02-12,17335759645,2076,21227,2.25,376,1
2023-02-10,9716491608,2276,20238,0.00,9,0
2023-01-31,16517320743,2036,20039,11.92,377,1
2022-11-28,1030237413,2840,21139,505.75,296,2
2022-10-24,17344179530,2840,21172,0.00,71,0
2022-10-11,16529545136,2076,21226,2.37,299,1
2023-03-24,16129801833,2840,21148,801.43,4255,13
2022-11-10,16976496847,2276,20226,507.00,2071,8
2022-11-24,9645746542,2276,20236,0.00,270,0
2022-12-30,16193384549,2040,20044,9.44,170,0
2022-11-23,19016565285,2484,20706,0.00,3,0
2022-12-12,9816566817,2840,21140,0.00,17,0
2022-12-21,9731536273,2840,21136,0.00,14,0
2022-10-23,17335759645,2458,20750,3.91,835,1
2022-10-24,11698174219,2484,20719,0.00,3,0
2023-02-17,9647872445,2840,21171,248.91,881,9
2022-12-18,8687082217,2840,21151,45.21,2,1
2022-12-17,8688544442,2840,21166,93.42,10,3
2022-10-31,16107460064,2840,21141,9.27,83,0
2023-01-18,19316233353,2840,21171,24.93,10,1
2023-01-28,16976496847,2040,20048,325.19,9139,20
2023-03-16,9716491608,2276,20230,0.00,10,0
2023-01-22,19329701910,2076,20097,0.27,10,0
2023-03-16,1012855394,2356,20471,13.40,51,4
2023-01-25,9611555892,2040,20049,0.00,2,0
2022-11-14,9710540067,2840,21165,68.36,111,1
2023-03-22,19097200206,2458,20738,26.76,811,1
2022-10-20,16107460064,2840,21160,233.06,1540,2
2022-10-08,8686907662,2840,21167,84.11,19,4
2022-11-24,1012855394,2484,20713,0.68,22,3
2022-12-27,1012855394,2484,20716,63.15,10,1
2022-10-13,9646241456,2036,20038,17.95,117,1
2022-12-28,16985277335,2484,20717,31.08,3939,34
2023-03-20,1030237413,2840,21140,282.88,53,3
2023-02-25,10586966769,2040,20049,0.00,5,0
2023-02-23,9611555928,2276,20229,212.87,71,4
2023-04-05,9716491608,2040,20048,0.00,2,0
2022-11-22,16705812708,2276,20236,24.98,1134,4
2022-10-29,16334770689,2840,21156,749.03,2375,12
2022-12-01,1030237413,2840,21147,1188.90,694,10
2023-01-02,17335759645,2076,21228,8.70,537,0
2023-01-03,16107460064,2276,20233,11.61,245,1
2022-10-10,9611555928,2276,20228,2.33,15,1
2023-03-26,16517320743,2276,20231,183.20,7546,40
2023-03-31,8688544442,2840,21170,22.33,19,4
2022-12-06,9731536273,2840,21165,26.58,27,1
2022-12-20,15942125913,2076,20093,108.06,9119,99
2023-03-03,16107460064,2040,20044,0.87,58,0
2022-12-17,16096245591,2484,20715,9.80,354,1
2022-11-26,17344179530,2840,21171,144.66,734,8
2023-03-28,19097200206,2458,20751,111.28,2553,8
2022-10-29,16129801833,2840,21140,397.88,2518,12
2022-11-18,16096245591,2840,21142,0.56,7,0
2023-03-05,16985277335,2840,21158,5.10,10,1
2022-12-15,8688544442,2840,21160,35.34,15,3
2023-01-04,16517320743,2040,20043,23.72,638,0
2022-10-03,16985277335,2840,21146,2.87,14,1
2022-10-31,17335759645,2484,20715,47.42,4196,2
2023-02-05,16141721408,2276,20228,194.79,3674,10
2022-11-24,9611555928,2276,20236,25.62,29,4
2022-12-11,9731536273,2840,21154,32.05,27,1
2023-02-17,16193384549,2036,20040,191.64,315,3
2022-12-20,17197475739,2840,21162,33.71,277,1
2022-12-12,9710540067,2840,21182,204.52,338,5
2023-02-24,8688544442,2840,21183,0.27,2,1
2023-03-29,16193384549,2036,20037,50.77,315,2
2023-02-19,9731536273,2840,21172,17.67,36,1
2023-02-17,17335759645,2458,20743,0.58,111,0
2023-01-30,16705812708,2840,21177,35.87,1397,6
2022-12-22,16976496847,2276,20233,249.58,3194,7
2023-03-31,16334770689,2840,21156,751.84,3662,27
2022-11-28,15942125913,2076,21232,5.47,675,6
2022-12-02,16107460064,2840,21141,66.48,717,4
2023-01-04,17335759645,2076,20106,702.36,30809,69
2023-01-26,16107460064,2840,21171,104.71,1054,4
2022-12-23,16705812708,2840,21154,23.92,425,0
2022-12-15,16141721408,2036,20040,191.02,2059,16
2022-12-18,17344179530,2840,21166,280.50,3137,18
2023-02-05,9710540067,2840,21132,32.88,44,1
2022-10-08,16529545136,2076,20105,20.24,1882,6
2023-03-24,16096245591,2840,21147,0.87,3,0
2023-03-29,16129801833,2840,21170,559.66,3959,10
2022-12-29,8686907662,2840,21147,859.58,60,10
2022-12-16,16705812708,2840,21161,19.39,315,6
2023-01-29,19072463248,2484,20711,0.00,5,0
2023-01-06,9656161861,2276,20226,117.13,109,2
2022-11-23,18889806200,2840,21140,2.60,7,0
2023-02-24,8686907662,2840,21175,21.92,14,1
2023-01-25,15942125913,2076,20097,73.53,12143,90
2022-12-31,19316350491,2276,20232,0.00,3,0
2022-12-24,9710540067,2840,21142,0.00,87,0
2022-12-07,17344179530,2840,21135,16.46,282,2
2023-02-15,16705812708,2036,20039,0.15,71,0
2023-01-10,17344179530,2840,21166,49.33,228,6
2022-12-25,16517320743,2276,20238,30.94,615,2
2023-03-03,8686907662,2840,21150,0.00,2,0
2023-01-02,16985277335,2840,21162,2.28,46,2
2023-02-27,9647872445,2840,21143,398.22,1187,9
2023-01-15,9710540067,2840,21175,264.93,236,4
2023-01-12,19329701910,2484,20723,0.00,2,0
2022-12-08,16135846000,2076,21228,0.22,151,0
2023-01-01,16096245591,2840,21152,0.16,2,0
2022-11-16,16129801833,2840,21149,632.84,3038,13
2022-10-30,9710540067,2840,21149,0.00,27,0
2022-11-29,9731536273,2840,21177,0.00,20,0
2022-10-01,9731536273,2840,21173,64.38,162,1
2022-11-09,10586966769,2276,20228,61.37,141,1
2022-12-29,19324153619,2840,21132,0.00,26,0
2022-12-30,16529545136,2076,20086,19.80,937,6
2023-01-01,9716491608,2276,20230,0.00,3,0
2023-02-18,8687082217,2840,21163,0.00,2,0
2022-12-31,16705812708,2840,21142,3143.29,50680,300
2022-12-14,16129801833,2840,21162,1724.24,10827,27
2023-01-13,19329701910,2484,20711,0.59,19,0
2022-11-07,1012855394,2356,21337,0.00,9,0
2023-03-07,16529545136,2356,21335,34.35,5855,55
2023-01-05,9710540067,2840,21171,1288.90,590,14
2022-12-12,17344179530,2840,21147,626.19,7764,36
2022-11-13,16193384549,2276,20238,0.53,20,0
2022-10-22,16517320743,2040,20048,20.47,1032,2
2022-12-28,9716491608,2276,20228,9.18,194,1
2022-12-15,16193384549,2276,20233,1.36,58,0
2023-01-01,9710540067,2840,21173,108.90,107,1
2022-12-01,16985277335,2484,20726,9.70,1525,20
2022-11-10,9716491608,2040,20048,0.00,5,0
2023-04-03,9716491608,2276,20234,0.00,63,0
2022-10-24,18601950680,2840,21155,0.00,12,0
2022-12-18,17344179530,2840,21147,1044.32,9095,66
2023-02-04,16101107713,2276,20239,5.90,160,0
2023-02-22,16334770689,2840,21148,570.98,3237,15
2023-04-05,8688544442,2840,21162,0.00,2,0
2022-11-02,16985277335,2862,9069667,0.07,32,1
2023-01-06,19329701910,2036,20038,13.84,34,0
2022-10-03,11698174219,2356,21339,0.00,2,0
2022-10-22,1030237413,2840,21176,379.04,561,1
2022-11-10,16129801833,2840,21163,639.52,3237,13
2022-10-23,18598835899,2040,20047,0.00,12,0
2023-01-24,16334770689,2840,21158,188.89,891,6
2023-04-04,1030237413,2840,21173,288.35,172,4
2022-12-06,18889806200,2840,21137,6.11,24,0
2023-01-29,16101107713,2276,20235,224.56,1787,4
2022-12-12,8686907662,2840,21178,57.40,17,1
2023-01-09,16334770689,2840,21140,181.76,1683,9
2023-01-18,9647872445,2840,21179,40.55,17,1
2023-02-12,16129801833,2840,21140,135.11,632,4
2022-11-02,16129801833,2840,21149,1010.04,3159,13
2022-12-25,1012855394,2076,20104,10.14,14,1
2022-10-28,17298592738,2276,20227,97.88,1192,9
2022-10-24,18592011993,2276,20231,4.38,9,1
2023-01-27,16985277335,2840,21166,0.32,56,0
2022-10-23,9611555898,2276,20234,0.00,7,0
2023-02-02,8686907662,2840,21180,110.02,36,3
2023-02-22,16107460064,2276,20234,31.66,439,1
2023-01-07,16193384549,2036,20040,456.34,1958,15
2022-10-28,17298592738,2276,20230,46.98,313,7
2023-02-10,16705812708,2276,20232,2.21,241,0
2022-11-13,16107460064,2840,21160,462.84,5518,16
2023-03-01,8686907662,2840,21173,20.14,10,1
2023-01-03,16985277335,2484,20696,77.90,7795,93
2022-10-02,9710540067,2840,21176,1745.75,2066,28
2022-10-12,16101107713,2036,20040,420.94,4457,10
2023-03-11,9816566817,2840,21158,63.42,17,1
2022-11-28,11654183162,2276,20226,0.82,12,3
2023-04-05,19097200206,2484,20707,13.60,537,0
2022-10-13,9716491602,2036,20039,19.18,37,1
2023-03-31,9985023596,2276,20228,68.49,73,2
2022-12-17,17344179530,2840,21155,1102.37,7162,57
2022-12-10,10586966769,2276,20236,103.15,37,1
2022-11-24,16529545136,2356,21338,10.76,1782,32
2022-12-12,16129801833,2840,21153,3490.46,23520,75
2022-11-08,17344179530,2840,21179,2.60,107,0
2022-10-29,18592067436,2840,21158,0.00,349,0
2022-12-01,9647872445,2840,21144,0.00,104,0
2022-10-19,1012855394,2356,20454,0.00,20,0
2022-12-27,17335759645,2076,20102,363.96,11679,24
2023-01-20,16985277335,2484,20717,19.43,2176,36
2022-12-29,16985277335,2484,20698,18.34,1681,17
2023-02-03,1030237413,2840,21164,222.47,272,4
2022-10-22,1030237413,2840,21148,562.60,99,1
2023-03-02,8688544442,2840,21160,32.74,19,5
2023-02-20,1030237413,2840,21137,2351.50,1321,39
2023-03-25,8688544442,2840,21180,56.00,37,6
2023-01-02,15942125913,2076,20103,113.87,12402,74
2022-11-06,17335759645,2484,20697,22.22,1183,0
2023-01-03,9611555898,2276,20241,0.00,2,0
2022-12-20,16334770689,2840,21135,459.69,1005,7
2023-02-15,8686907662,2840,21146,12.74,3,1
2022-12-08,16529545136,2356,20463,67.24,9459,57
2023-01-12,8687082217,2840,21136,0.00,12,0
2023-01-30,16334770689,2840,21163,143.01,1248,8
2023-02-01,10586966769,2040,20050,29.59,44,1
2022-11-01,17335759645,2076,20095,12.92,1958,1
2023-03-03,9731536273,2840,21171,167.11,369,5
2022-11-23,17197475739,2840,21174,105.07,60,1
2022-11-15,18889806200,2840,21150,7.71,29,1
2023-03-12,1012855394,2458,20741,0.14,10,1
2023-02-25,16129801833,2840,21179,95.65,1102,4
2023-01-29,9731536273,2840,21168,216.04,573,5
2022-12-29,16193384549,2036,20037,729.45,3587,21
2022-10-29,10586966769,2276,20241,0.00,12,0
2023-02-05,8687082217,2840,21145,0.00,10,0
2022-12-27,15942125913,2076,20098,59.59,7591,69
2022-11-12,16529545136,2076,20103,8.79,763,1
2022-10-22,16096245591,2840,21150,0.00,2,0
2023-02-09,10586966769,2276,20235,0.00,151,0
2023-03-13,17335759645,2484,20696,45.25,2788,8
2022-11-15,18889806200,2276,20226,0.86,12,0
2023-03-12,16101107713,2036,20040,559.09,3273,14
2022-12-15,17335759645,2484,20698,18.99,750,2
2023-03-11,9647872445,2840,21164,282.45,1236,14
2022-12-31,9731536273,2840,21167,0.00,19,0
2022-10-03,9731536273,2840,21148,0.00,107,0
2023-01-03,9611555892,2276,20229,80.68,63,4
2023-02-01,9731536273,2840,21142,22.19,1071,6
2023-02-09,17344179530,2840,21169,5.26,163,2
2022-11-27,19023561023,2356,20471,0.41,75,1
2023-02-22,16705812708,2840,21141,1.01,61,1
2023-01-27,16529545136,2458,20749,72.30,9382,66
2022-12-11,15942125913,2076,20097,216.06,24659,176
2023-01-17,1030237413,2840,21177,28.90,39,1
2023-01-05,19329701910,2356,20471,3.82,117,0
2022-10-19,16101107713,2276,20239,20.85,136,1
2023-01-21,16976496847,2276,20230,169.55,2455,4
2022-10-30,18601950680,2840,21145,0.00,3,0
2023-02-14,15942125913,2076,20095,31.97,3223,30
2023-01-19,19072463248,2484,20704,0.00,3,0
2023-02-26,1012855394,2484,20709,0.59,54,4
2023-01-16,16096245591,2840,21139,0.33,2,0
2022-12-15,9647872445,2840,21173,266.31,364,4
2022-12-02,8687082220,2036,20037,71.10,32,4
2022-10-01,9611555892,2276,20234,5.07,48,1
2022-12-10,17335759645,2458,21539,20.21,787,3
2022-10-15,17335759645,2484,20722,16.44,2494,1
2023-04-02,17298592738,2040,20049,152.55,901,8
2022-11-29,19023347707,2356,20455,0.00,111,0
2022-11-28,19023561017,2484,20700,0.00,24,0
2022-10-29,9731536273,2840,21175,0.00,54,0
2022-11-17,16334770689,2840,21180,737.02,4469,20
2023-01-08,17335759645,2484,20724,35.10,2310,4
2022-12-01,19023347656,2076,20089,0.00,14,0
2023-03-09,1030237413,2840,21171,852.46,483,21
2022-12-31,9647872445,2840,21137,1157.25,1127,15
2023-02-08,16101107713,2036,20039,8.24,146,0
2023-03-06,9985023596,2276,20238,0.00,2,0
2023-02-23,16096245591,2484,20694,0.40,29,0
