DATE,CAMPAIGN_ID,COUNTRY_ID,SPEND,IMPRESSIONS,CLICKS
2022-09-10,16193384549,2048,2.99,1163,7
2022-11-03,9716491608,2376,5.72,1051,4
2022-10-01,9985023596,2634,0.00,24,0
2022-05-30,9716491608,2380,4.00,213,2
2022-05-07,16096245591,2170,15.45,9095,24
2022-11-01,9611555889,2246,29.78,43,5
2022-03-06,16193384549,2752,5.52,277,2
2022-12-11,17335759645,2152,26.43,13719,18
2022-12-17,9985023596,2414,0.00,12,0
2022-09-13,16141721408,2276,13.87,2055,16
2022-03-29,16193384549,2752,46.44,7001,29
2022-11-20,16193384549,2442,1.87,474,1
2022-12-31,9985023596,2702,1.14,54,1
2022-08-28,9646241456,2124,100.44,2137,25
2022-10-01,9716491608,2442,21.03,32,2
2022-09-25,16705812708,2124,131.22,49987,145
2022-10-26,9645746542,2528,31.97,1238,4
2022-03-24,9611555928,2056,0.00,10,0
2022-02-18,14720659140,2784,54.72,44491,103
2023-01-23,16107460064,2752,26.26,5324,21
2022-06-03,8689311018,2826,21.27,131,10
2023-02-02,9656161858,2578,23.45,1192,13
2022-03-10,1012855394,2100,0.12,12,2
2022-12-05,19016565285,2152,0.00,49,0
2023-03-31,16193384549,2492,0.01,10,0
2022-12-30,9611555928,2724,80.44,119,6
2022-01-29,9716491605,2246,0.00,301,0
2022-09-30,8709347981,2124,0.25,44,1
2022-09-09,9716491608,2784,5.22,277,4
2022-06-09,16096245591,2630,0.08,20,0
2022-09-17,11698174219,2234,0.00,14,0
2022-09-06,11698174219,2188,0.10,70,2
2022-08-11,16517320743,2442,0.36,406,1
2022-04-09,9611555898,2784,1.71,44,7
2023-01-23,16517320743,2410,40.37,20130,42
2023-02-06,16141721408,2578,7.91,4580,21
2022-07-10,16129801833,2840,38154.95,4116790,9168
2022-12-19,17335759645,2604,16.67,8855,15
2022-01-28,9985023596,2784,2.79,58,1
2023-02-10,16517320743,2352,4.19,1702,5
2022-12-03,18862348236,2470,48.66,33721,475
2023-03-22,9716491602,2124,161.10,2020,44
2023-03-14,17335759645,2348,11.50,3896,8
2022-12-13,9611555928,2784,7.26,70,1
2022-06-12,1012855394,2312,0.00,2,0
2022-10-26,16193384549,2442,0.59,192,1
2022-06-02,8709347981,2124,2.77,49,2
2022-09-11,11698174219,2031,0.00,32,0
2023-02-02,16101107713,2250,6.19,1505,6
2022-09-19,16517320743,2784,56.52,44549,188
2022-03-22,16463239324,2356,88.36,186201,588
2023-02-05,1012855394,2068,1.48,43,2
2022-05-30,16141721408,2372,24.84,10059,33
2022-06-22,9656161861,2410,5.89,102,1
2022-01-23,11510088205,2528,18.50,442,3
2022-05-23,9716491608,2344,1.37,92,1
2022-12-18,9716491602,2826,580.84,8075,132
2022-01-12,9611555889,2578,0.00,2,0
2022-03-25,16096245591,2858,74.33,79834,113
2022-04-21,9641610945,2208,4.73,226,2
2022-02-13,9611555892,2528,8.60,68,5
2022-10-27,9645746542,2784,0.93,184,1
2022-05-02,16985478467,2484,63.54,41900,116
2022-07-12,11698174219,2688,2.96,1239,14
2022-06-01,9985023596,2352,2.44,7,1
2022-05-16,1012855394,2116,0.01,15,1
2022-10-26,18601828472,2276,42.31,2157,7
2022-05-20,9645746542,2442,0.00,26,0
2022-02-01,8687082220,2036,23.85,105,13
2022-06-17,9611555892,2344,0.10,10,1
2022-12-11,16193384549,2276,27.90,3157,11
2022-06-16,16101107713,2208,103.13,8748,16
2022-05-03,16517320743,2578,93.47,6086,22
2022-01-23,8687082220,2826,60.52,381,39
2022-12-03,1012855394,2736,0.00,2,0
2022-01-07,9611555928,2392,0.00,3,0
2022-08-23,16107460064,2840,866.91,88206,196
2022-11-26,16141721408,2276,19.26,4663,34
2023-01-11,17298592738,2040,96.70,16714,102
2022-06-24,1012855394,2504,0.34,24,1
2022-02-23,16193384549,2344,0.06,211,1
2022-12-29,9985023596,2056,0.22,92,1
2022-11-10,16101107713,2724,45.90,12453,40
2022-07-08,16517320743,2784,172.32,92004,517
2022-06-21,11698174219,2580,0.00,2,0
2022-01-24,15589107333,2372,0.05,122,0
2022-02-03,11510088205,2246,2.82,177,1
2022-07-20,9985023596,2634,0.00,22,0
2023-03-20,16529545136,2152,5.15,6504,40
2022-06-21,16705812708,2036,48.33,8893,42
2022-09-15,16141721408,2826,74.52,7793,90
2022-07-26,9985023596,2410,0.00,46,0
2022-07-07,11698174219,2116,0.00,3,0
2022-07-23,16141721408,2276,27.04,7453,38
2022-02-27,16096245591,2862,0.84,333,1
2022-02-02,1012855394,2400,0.01,9,1
2022-01-16,11510088205,2380,22.23,833,8
2022-04-26,1012855394,2203,0.03,22,1
2022-09-03,9645746542,2724,51.40,4262,24
2022-11-01,17298592738,2756,41.01,5100,39
2023-01-16,9645632783,2036,30.49,444,5
2022-10-29,16517320743,2826,805.55,143429,555
2022-01-09,9611555895,2578,0.07,29,1
2023-01-18,19329701910,2360,0.40,398,1
2022-10-17,16985277335,2840,5.98,3199,38
2022-05-18,16985478467,2764,24.06,13053,35
2022-02-03,11062795335,2188,11.83,18078,151
2022-02-09,16141721408,2056,11.82,1843,7
2022-03-08,9985023596,2634,0.00,12,0
2022-05-09,16141721408,2554,30.07,2650,25
2023-02-01,16976496847,2056,4.29,3660,7
2023-02-19,8709347981,2554,0.00,31,0
2022-03-29,16517320743,2784,23.78,8786,76
2022-04-16,9645746542,2250,27.78,651,6
2022-06-06,16529545136,2608,142.56,121848,2491
2022-12-08,8687082220,2124,26.09,211,32
2022-05-19,16705812708,2276,2771.51,939571,2826
2022-07-25,11698174219,2191,0.51,1462,13
2022-03-11,9645746542,2380,26.41,772,6
2023-02-23,9645746542,2380,46.19,1901,19
2022-09-10,9716491608,2702,1.26,323,1
2022-09-09,9645746542,2528,96.51,3024,22
2022-08-01,9716491608,2724,18.34,612,8
2022-10-18,9985023593,2246,0.00,44,0
2023-01-12,16517320743,2376,63.00,22411,73
2022-11-12,16096245591,2222,1.19,1124,4
2022-11-26,16101107713,2372,45.15,2717,14
2022-12-04,18862348236,2756,41.25,5353,11
2022-01-03,15589107327,2392,19.25,10758,15
2022-11-03,1012855394,2840,0.00,3,0
2022-10-24,16517320743,2376,71.18,38304,102
2022-05-20,16529545136,2156,0.20,2186,4
2022-12-01,11698174219,2524,0.18,5,1
2022-11-23,9731196168,2372,0.00,158,0
2022-07-12,16141721408,2380,99.33,146730,655
2022-10-22,11698174219,2144,0.00,2,0
2022-04-29,1012855394,2044,0.00,5,0
2022-10-21,16529545136,2764,32.26,60583,189
2022-09-02,1012855394,2032,0.99,104,5
2023-02-24,9716491602,2554,18.71,655,7
2023-02-13,16529545136,2076,22.08,36428,102
2022-07-13,11698174219,2732,0.00,9,0
2022-05-26,16141721408,2470,1.58,4748,11
2022-10-23,18592031661,2682,0.00,10,0
2023-01-21,9611555928,2250,31.30,163,9
2023-03-25,16705812708,2352,2.70,3169,7
2022-08-27,9716491602,2554,13.32,699,6
2022-09-21,16517320743,2578,22.05,4172,27
2022-09-01,11698174219,2862,0.08,151,2
2022-04-22,9611555892,2784,1.08,5,1
2022-08-10,1012855394,2704,0.96,107,8
2022-08-15,9646241456,2036,136.38,2973,33
2022-09-18,16779095429,2446,0.01,22,1
2023-02-08,1012855394,2440,0.00,7,0
2022-06-08,17335759645,2076,155.44,168026,137
2022-10-06,16517320743,2724,46.57,14455,46
2022-12-16,16529545136,2156,1.53,2756,12
2022-07-20,1012855394,2638,0.00,66,0
2022-11-15,16101107713,2682,134.99,27764,120
2022-09-10,16529545136,2458,37.12,70057,472
2022-02-03,15680671364,2682,573.13,297966,2234
2022-09-19,16193384549,2752,18.69,362,4
2023-02-22,16107460064,2554,3.43,683,3
2022-06-16,9656161861,2528,34.04,826,10
2023-01-04,16705812708,2376,68.75,53355,300
2023-01-21,17335759645,2170,14.38,13814,22
2023-03-22,9645746542,2250,22.71,2579,13
2022-08-28,1012855394,2418,0.01,5,1
2022-09-08,11698174219,2422,0.00,26,0
2022-06-01,16529545136,2158,1.66,379,9
2022-11-14,16548613620,2250,361.77,45295,118
2023-04-01,19097200206,2076,250.38,72107,172
2022-07-14,9816569721,2826,16.77,1083,7
2023-01-27,16101107713,2682,37.96,13345,47
2022-03-26,16141721408,2048,20.67,26506,96
2022-10-05,1012855394,2586,0.07,10,1
2022-08-03,16548613620,2250,719.85,404330,454
2022-03-09,16463239324,2608,16.45,25393,169
2022-08-13,11698174219,2092,0.00,2,0
2022-02-17,9716491602,2554,13.30,486,6
2022-12-28,9611555928,2442,0.00,2,0
2023-03-15,1012855394,2862,0.01,31,1
2022-05-29,9716491608,2784,2.67,199,1
2022-03-12,16141748399,2226,0.02,61,0
2022-12-18,16529545136,2642,84.68,62699,213
2022-02-25,16193384549,2392,0.59,27,1
2022-10-22,18591969585,2124,0.01,27,1
2022-01-10,11062795335,2340,3.47,5452,56
2023-04-04,16529545136,2156,0.11,252,3
2022-11-16,16101107713,2344,10.41,1176,6
2022-10-14,16193384549,2784,20.26,2865,8
2022-04-01,16705812708,2756,153.71,50924,157
2022-07-11,16101107713,2344,87.61,32320,47
2022-04-25,16193384549,2724,25.51,10130,27
2022-11-23,19016565285,2170,0.00,22,0
2022-04-25,9611555928,2392,0.00,10,0
2022-01-06,9985023593,2578,0.00,46,0
2022-02-07,9716491602,2036,97.00,1435,24
2022-01-25,1730637502,2642,8.86,4889,14
2022-03-28,1012855394,2736,0.00,2,0
2022-09-12,9985023596,2276,9.23,575,5
2022-04-21,9645632783,2554,7.37,291,3
2022-03-17,16107460064,2246,3.25,87,1
2022-11-09,1012855394,2428,0.00,19,0
2022-06-27,11698174219,2234,0.00,19,0
2022-06-21,11698174219,2191,2.11,2695,28
2022-08-25,11698174219,2238,0.25,2,1
2022-12-15,16517320743,2276,329.54,48173,224
2022-09-05,9985023596,2250,0.00,286,0
2022-06-22,17469164364,2250,39.91,14107,39
2022-06-04,9611555898,2276,14.90,80,11
2022-01-09,15584612537,2410,3.67,262,0
2022-08-26,16529545136,2360,46.69,183223,487
2022-10-12,16529545136,2156,0.45,1309,6
2022-12-28,9985023596,2784,0.00,12,0
2023-02-12,17335759645,2188,3.37,3728,4
2022-12-20,16141721408,2352,5.01,1375,8
2022-01-05,15584612537,2376,5.52,315,3
2023-01-25,10586966769,2528,4.97,332,2
2022-09-14,11698174219,2428,0.15,153,5
2022-04-02,9716491605,2752,34.33,309,6
2022-06-10,16101107713,2380,257.30,86828,103
2022-02-19,1012855394,2887,0.00,7,0
2022-03-13,9645746542,2756,5.59,226,2
2022-10-16,9656161861,2682,0.00,100,0
2022-05-08,16529545136,2188,0.71,1583,11
2023-02-23,1012855394,2320,0.00,7,0
2022-08-10,11698174219,2040,0.00,3,0
2022-12-20,9656161861,2442,0.00,54,0
2022-01-04,15589107333,2784,13.46,8435,17
2022-03-06,9611555892,2344,2.68,31,1
2023-02-11,16141721408,2392,2.58,1846,4
2022-07-13,11698174219,2360,7.45,3834,39
2022-09-20,11698174219,2498,0.00,2,0
2023-01-31,16517320743,2208,26.80,7500,18
2022-07-26,9716491608,2040,7.56,192,4
2023-03-22,16529545136,2642,6.75,6144,28
2022-05-19,16101107713,2376,205.90,89349,307
2022-10-16,10586966769,2682,0.00,7,0
2022-01-21,9611555892,2682,6.30,5,1
2023-01-07,16517320743,2702,40.26,16043,69
2023-03-26,16529545136,2360,61.25,141255,566
2022-05-20,16096245591,2604,1.78,677,1
2022-11-02,1012855394,2440,5.18,100,1
2022-11-02,17335759645,2191,4.11,3788,3
2023-02-04,10586966769,2784,3.45,265,3
2022-01-04,15589107354,2724,0.40,821,1
2022-12-11,16096245591,2032,2.88,2460,3
2022-11-16,18889806200,2410,219.82,34988,36
2022-03-03,16463239324,2608,2.83,3320,11
2022-05-08,16529545136,2620,11.70,1938,15
2022-07-30,9656161861,2528,63.04,1532,18
2022-05-22,16976496847,2442,17.76,6416,10
2022-07-02,16141721408,2442,0.19,262,1
2022-08-23,9656161861,2250,128.10,4672,33
2022-05-12,9611555898,2056,0.58,22,3
2023-03-01,9716491602,2826,462.45,9098,113
2022-09-25,11698174219,2566,0.00,17,0
2022-03-05,16141787456,2528,13.47,449,6
2022-06-17,9985023596,2056,4.00,61,2
2022-11-25,8688544442,2840,907.42,1819,305
2022-09-04,16529545136,2356,193.37,500908,5386
2022-02-12,9611555898,2056,5.78,49,6
2023-01-23,16096245591,2340,1.17,1617,4
2022-06-08,17335759645,2710,164.93,80141,142
2022-10-31,16517320743,2352,4.28,1726,2
2023-02-25,10586966766,2752,5.15,184,3
2022-01-02,15588078891,2372,0.47,243,0
2022-05-15,16107460064,2528,159.80,112897,434
2022-11-06,10586966769,2528,32.14,558,11
2023-01-07,10586966769,2702,0.00,32,0
2023-01-17,1012855394,2807,0.00,3,0
2023-03-05,9611555898,2682,0.38,9,4
2022-08-13,16193384549,2784,24.35,4362,18
2022-03-31,16101107713,2250,31.09,18897,47
2022-05-03,9611555898,2470,1.68,5,2
2022-04-14,9816566817,2840,60.66,1707,15
2023-04-01,16705812708,2276,134.00,68197,349
2023-01-17,1012855394,2620,1.47,49,6
2022-03-16,16107460064,2826,47.23,1549,11
2022-11-25,17335780291,2156,257.61,48159,368
2023-02-16,9656161861,2376,9.45,675,5
2022-11-24,9985023596,2682,0.00,22,0
2022-10-17,9641610945,2246,0.00,206,0
2023-03-13,16779095429,2446,0.01,19,1
2022-06-04,9985023596,2634,0.00,9,0
2022-03-24,9611555898,2352,0.00,3,0
2022-07-05,17438478132,2250,0.00,19,0
2022-05-18,1012855394,2120,0.00,7,0
2022-09-26,16101107713,2414,13.59,16818,34
2022-04-16,9645746542,2470,0.00,116,0
2022-09-07,16517320743,2724,144.13,68818,175
2022-05-27,9656161861,2756,6.52,187,3
2022-02-16,9716491605,2578,5.49,301,1
2022-04-29,10586966769,2392,0.00,17,0
2022-09-04,9716491608,2376,5.42,216,2
2022-10-21,11654183423,2372,0.14,124,1
2022-02-22,9731536273,2840,47.05,998,8
2022-06-17,8709347981,2826,12.44,145,8
2022-12-07,19023347656,2076,0.00,100,0
2022-02-10,9611555928,2410,0.00,7,0
2022-07-19,16193384549,2380,8.00,1311,3
2022-11-17,11038309165,2392,102.72,8194,161
2022-12-03,1012855394,2496,0.00,3,0
2022-05-19,9716491608,2376,0.00,99,0
2022-03-08,14720659140,2442,10.21,4913,13
2023-02-11,9611555892,2724,9.55,73,6
2023-01-04,19329701910,2352,0.39,63,0
2022-03-19,9611555928,2056,2.67,24,1
2023-01-21,19329701910,2440,0.08,41,0
2022-01-22,10586966769,2276,34.30,1488,17
2022-08-29,11654183162,2380,0.68,1006,12
2023-03-09,9611555925,2578,1.10,19,1
2022-05-14,16193384549,2372,98.56,28808,38
2022-09-26,16529545136,2792,8.98,69848,109
2022-02-15,9716491608,2784,8.37,850,3
2022-11-08,16985277335,2032,39.95,100669,676
2023-03-30,16096245591,2222,0.43,542,1
2022-03-02,9716491608,2528,21.41,622,6
2022-07-18,1012855394,2792,1.75,160,9
2023-01-27,16141721408,2250,291.51,111401,409
2022-06-25,11654183162,2634,0.04,85,1
2022-04-19,9985023596,2724,0.00,90,0
2023-03-29,9716491602,2372,29.15,719,10
2022-10-02,16985277335,2214,2.96,6797,67
2022-06-09,9656161861,2724,20.81,791,11
2022-02-14,9611555928,2784,0.00,29,0
2022-01-06,8689311018,2554,2.16,12,1
2022-11-24,16141721408,2410,48.40,14603,45
2022-05-11,9611555892,2376,1.21,24,1
2022-12-05,18889806200,2246,13.09,665,1
2022-05-12,9816569721,2372,0.00,102,0
2022-11-22,1012855394,2540,0.00,2,0
2022-04-20,9611555898,2414,0.00,2,0
2022-06-09,9656161858,2246,8.86,371,4
2022-04-23,16517320743,2392,108.55,20058,76
2022-10-30,18597688792,2208,172.03,7545,20
2022-01-21,15680671364,2826,77.35,52219,98
2022-10-03,16096245591,2218,7.63,3619,18
2023-01-25,1012855394,2688,0.00,7,0
2022-08-10,11698174219,2175,0.00,2,0
2022-07-05,1012855394,2531,0.00,2,0
2022-04-12,9985023596,2442,0.00,7,0
2022-09-13,11698174219,2304,0.00,31,0
2022-01-09,15249177352,2528,0.51,2,1
2022-06-14,1012855394,2454,0.00,7,0
2022-07-05,11698174219,2156,0.00,12,0
2022-09-17,10586966769,2528,5.84,309,3
2022-03-28,16603644177,2276,3099.41,2133476,4918
2022-12-25,17335759645,2156,195.18,44076,216
2022-12-13,9645746542,2682,3.74,1148,5
2022-04-21,16517320743,2276,133.25,30042,109
2023-01-01,1012855394,2438,0.00,2,0
2023-02-07,16193384549,2492,0.02,7,0
2022-05-09,9611555895,2246,9.74,131,13
2022-10-04,9611555898,2344,2.64,15,3
2022-10-24,9611555928,2250,0.29,87,1
2022-10-19,1012855394,2688,0.00,3,0
2022-06-29,1012855394,2356,7.00,541,32
2022-12-05,8687082220,2124,31.60,260,27
2022-11-28,19023347707,2348,2.59,41,1
2023-01-09,8709347981,2554,7.27,10,1
2022-04-05,9641610945,2578,29.03,462,6
2022-07-11,1012855394,2051,0.00,7,0
2022-09-21,16096245591,2320,5.52,4048,9
2022-05-03,16985277335,2484,933.94,631509,5767
2022-02-16,16141721408,2276,130.74,44873,174
2022-09-11,16985277335,2214,2.96,10107,60
2022-09-15,11698174219,2724,0.00,2,0
2022-11-02,16705812708,2208,8.16,5037,11
2022-06-22,8689311018,2372,0.19,9,1
2022-09-25,11654183162,2376,0.04,197,1
2022-05-27,1012855394,2340,1.07,27,4
2023-02-22,9985023593,2246,5.38,219,2
2023-01-11,9985023593,2208,0.36,92,1
2022-01-02,15589107336,2784,0.00,3,0
2023-02-15,16107460064,2528,34.58,7251,26
2022-09-08,11698174219,2258,0.00,14,0
2022-10-23,9611555928,2756,1.25,36,1
2022-10-23,18598786522,2208,0.14,221,1
2022-02-25,9645746542,2250,5.15,655,2
2022-12-08,16705812708,2376,70.03,27380,113
2022-02-16,9656161861,2250,34.59,1199,11
2022-06-13,16705812708,2826,168.59,48833,180
2023-03-24,10586966766,2578,2.22,87,1
2022-01-01,15588078891,2724,2.08,1287,1
2022-05-13,16141721408,2246,6.76,13306,27
2023-01-23,16107460064,2056,27.68,7640,17
2022-06-02,1012855394,2438,0.00,7,0
2022-05-17,16107460064,2372,98.27,121378,450
2022-08-14,16141721408,2040,3.94,3895,8
2022-03-29,9716491608,2410,1.66,116,1
2023-02-18,9716491608,2528,51.85,898,12
2023-03-09,17335780291,2702,1.12,252,2
2022-08-23,9716491608,2376,10.29,238,3
2022-11-01,16705812708,2554,45.24,13049,46
2022-11-02,16976496847,2040,67.26,4257,17
2022-11-18,1012855394,2158,0.05,14,2
2022-11-02,16985277335,2840,4.96,3429,22
2022-01-10,15588078888,2056,0.41,17,0
2022-07-15,9716491608,2756,1.90,167,1
2022-01-05,9611555898,2352,1.15,3,1
2023-01-08,19336354033,2578,0.41,694,4
2022-05-21,16193384549,2702,148.79,32035,62
2022-02-24,9716491608,2276,27.84,969,7
2022-05-20,1012855394,2116,0.01,12,1
2022-12-01,11698174219,2170,0.08,26,3
2022-01-04,9656161861,2040,3.63,418,1
2022-06-04,9985023596,2702,1.74,114,1
2022-01-17,15584612537,2208,11.05,262,2
2022-11-29,1012855394,2710,1.63,97,4
2022-10-17,9716491608,2376,6.95,58,1
2022-01-18,15590065632,2352,1.02,876,1
2022-05-23,1012855394,2156,0.56,995,5
2022-03-18,9611555889,2246,0.62,22,1
2022-08-27,11654183162,2682,0.03,150,1
2023-04-04,16705812708,2036,27.07,10149,59
2022-03-07,9611555895,2578,2.93,15,4
2022-04-29,9645746542,2442,0.00,34,0
2022-11-23,9716491608,2528,9.44,502,3
2022-12-05,19023561017,2703,0.89,751,1
2022-04-14,8687082220,2124,49.96,213,46
2022-09-01,16107460064,2376,124.24,59799,117
2023-01-28,9611555892,2528,48.79,53,6
2022-06-16,9645746542,2470,0.40,269,3
2022-10-03,9985023596,2056,13.56,167,2
2023-03-09,16141721408,2410,1.71,2290,5
2022-04-08,16193384549,2528,24.64,13748,50
2022-01-01,9656161861,2470,0.00,121,0
2022-09-15,11698174219,2840,0.00,27,0
2022-08-06,16529545136,2704,8.95,24494,67
2022-02-23,1012855394,2499,0.00,15,0
2022-08-14,11698174219,2462,0.00,2,0
2022-02-06,15680671364,2276,46.76,21413,67
2023-03-24,16529545136,2792,32.86,56360,197
2022-09-23,9641610945,2208,24.75,1022,10
2022-11-16,11654183162,2528,9.51,9,2
2022-08-11,9645746542,2528,44.22,2040,12
2022-01-12,15589107327,2276,12.54,7596,4
2022-10-11,9656161858,2578,19.18,995,9
2022-01-02,14720659140,2442,5.40,1046,6
2022-08-30,9611555898,2250,14.95,60,6
2022-10-19,18598786522,2578,0.25,175,1
2022-04-12,9611555895,2246,4.88,99,12
2022-02-08,1012855394,2340,0.01,5,1
2022-10-27,18601828472,2414,0.62,1272,3
2022-05-23,16705812708,2528,713.28,240698,839
2022-06-21,16141721408,2276,10.84,1329,11
2023-01-02,16985277335,2558,2.55,4604,45
2022-05-11,16517320743,2528,559.49,117494,448
2023-01-31,1012855394,2458,0.19,27,4
2022-12-19,9646241456,2036,33.19,1115,13
2022-03-15,9645746542,2376,11.34,695,5
2022-03-08,16107460064,2124,17.38,542,5
2022-05-20,16101107713,2036,890.53,70026,295
2022-11-19,16101107713,2528,77.72,1872,20
2022-11-15,9731536273,2840,27.11,612,6
2022-11-06,1012855394,2516,0.00,2,0
2022-02-10,15673055714,2840,2736.36,361435,781
2022-01-22,15588078882,2048,0.03,7,0
2022-04-11,9646241456,2554,0.81,481,1
2023-02-13,16101107713,2040,5.24,444,1
2023-02-03,1012855394,2666,0.01,5,1
2022-06-16,1012855394,2688,0.53,29,2
2022-02-14,1012855394,2152,5.75,43,2
2023-03-11,16705812708,2756,6.23,2594,11
2023-01-04,16517320743,2756,52.76,9263,39
2022-05-08,16096245591,2484,101.53,45808,126
2022-04-30,1012855394,2792,6.28,128,10
2022-01-02,15589107339,2752,0.00,71,0
2022-04-28,16705812708,2528,80.76,22568,85
2022-01-05,2065744516,2203,12.56,4070,22
2022-04-03,9646241456,2826,424.42,7055,102
2022-01-27,9647872445,2840,575.96,5197,111
2022-01-01,15590065632,2752,39.25,6344,15
2022-10-27,11698174219,2818,0.00,9,0
2022-12-17,11698174219,2203,0.00,2,0
2022-04-17,16705812708,2578,33.38,3779,15
2023-01-30,16101107713,2492,0.01,2,0
2022-01-24,9611555898,2414,0.00,3,0
2023-02-09,17335759645,2764,34.92,48640,53
2023-03-23,1012855394,2705,0.01,3,1
2023-01-20,9731196168,2554,1.74,75,1
2022-07-20,9611555898,2634,0.00,2,0
2022-01-28,10586966766,2246,0.00,131,0
2022-07-10,16193384549,2752,26.00,1080,6
2022-10-14,9985023596,2040,3.21,73,1
2022-04-30,16529545136,2642,11.68,3638,14
2022-10-29,16141721408,2554,31.54,3699,39
2023-03-26,16985277335,2152,70.00,118750,575
2022-12-08,16141721408,2246,17.47,4089,16
2022-12-21,19324153619,2840,140.52,937,13
2022-01-08,15590065632,2634,13.68,6922,11
2022-04-01,10586966769,2756,0.00,27,0
2022-10-01,16985277335,2558,1.60,4712,72
2022-07-30,9611555928,2250,15.60,219,14
2022-07-02,16141721408,2470,4.32,2987,10
2022-11-22,11698174219,2524,0.00,2,0
2022-06-15,16517320743,2578,40.45,4398,14
2022-02-19,9968096296,2578,9.88,1756,8
2022-04-21,16141721408,2414,7.21,11494,43
2022-07-19,1012855394,2051,0.00,3,0
2022-06-30,9641610945,2246,12.44,848,3
2022-07-19,11698174219,2050,0.03,68,1
2022-10-23,1012855394,2008,0.00,14,0
2022-06-23,1012855394,2170,1.75,196,11
2022-12-17,16101107713,2756,53.48,3985,13
2022-10-28,9656161861,2442,0.00,24,0
2022-07-23,16101107713,2056,53.17,7628,18
2023-03-20,17335759645,2705,6.60,2695,7
2022-09-21,9716491608,2470,2.44,53,1
2022-03-15,16548560328,2528,526.14,211154,759
2022-01-06,15589107333,2040,4.43,1127,0
2022-08-19,9645746542,2276,35.32,4769,25
2022-04-04,11038204927,2438,1.14,604,0
2023-02-18,9716491602,2554,29.92,643,9
2022-03-22,1012855394,2288,0.01,22,1
2023-03-29,16193384549,2124,72.63,2450,18
2023-03-27,1012855394,2158,1.19,24,1
2022-03-21,16141748399,2484,919.08,648797,5310
2022-07-31,11698174219,2356,8.74,2052,21
2022-12-07,16985277335,2558,3.01,4420,41
2022-06-01,17335759645,2620,19.46,6769,23
2022-05-04,9645746542,2702,2.49,185,1
2023-03-11,9611555898,2724,2.91,170,25
2022-01-14,10586966769,2442,0.00,2,0
2022-10-12,9656161861,2756,9.56,468,5
2022-11-03,16107460064,2578,14.70,2419,7
2022-01-26,15673399839,2372,8.50,3036,15
2022-06-17,1012855394,2504,0.00,53,0
2022-10-28,1012855394,2710,0.00,14,0
2022-12-24,19336354033,2554,19.67,1401,11
2023-01-06,9985023596,2414,0.00,7,0
2022-07-15,9985023596,2040,2.96,75,1
2022-01-03,9645746542,2442,0.00,204,0
2022-07-11,11698174219,2070,0.36,524,4
2022-05-18,16985277335,2591,3.60,8971,55
2022-01-17,15589107327,2372,8.78,2596,2
2022-12-11,9985023593,2578,10.86,116,2
2022-02-12,16097854484,2642,0.00,41,0
2022-01-09,9985023593,2752,0.79,58,1
2023-02-02,16101107713,2724,13.73,4420,11
2022-04-11,1012855394,2068,13.08,39,4
2022-10-25,18592041816,2792,0.15,77,2
2023-01-18,16705812708,2208,1.65,1714,7
2022-07-21,9985023596,2392,0.26,29,1
2022-10-26,16705812708,2208,4.91,3393,8
2022-01-18,9611555892,2702,2.21,15,1
2023-01-14,19329701910,2702,0.46,100,1
2023-03-02,17335780291,2156,404.45,413673,845
2023-01-03,11698174219,2188,0.00,2,0
2022-03-12,9968096296,2826,567.52,104968,435
2022-07-17,9611555898,2250,3.21,100,9
2022-07-13,9731536273,2840,33.36,2842,13
2022-08-13,16517320743,2826,178.73,19021,137
2023-01-11,16141721408,2056,25.84,40518,128
2022-12-18,16096245591,2604,2.10,1234,1
2022-03-02,16193384549,2634,0.10,105,0
2022-03-29,16141748399,2591,23.92,21150,127
2023-03-30,19097200206,2710,126.56,29084,54
2022-06-15,9985023596,2276,4.23,296,4
2022-02-07,16096272459,2702,1.04,704,1
2022-01-26,14720659140,2208,19.67,2904,10
2022-09-24,1012855394,2616,16.64,112,9
2022-03-16,1012855394,2430,0.00,3,0
2022-07-24,1012855394,2020,0.00,2,0
2022-08-06,1012855394,2638,0.00,19,0
2022-01-15,15588078891,2372,0.11,46,0
2022-02-10,9611555928,2376,12.90,5,1
2022-05-14,16193384549,2784,697.42,237631,1215
2022-05-22,9645746542,2392,0.27,133,1
2022-12-11,8689311018,2554,6.85,32,1
2023-03-14,16193384549,2634,9.33,5102,16
2023-01-21,10586966766,2578,0.00,48,0
2022-10-08,16517320743,2554,40.90,6980,50
2023-03-04,16334770689,2840,2783.37,120765,920
2022-02-26,1012855394,2540,0.01,2,1
2022-06-15,16193384549,2344,47.13,21238,22
2022-09-15,1012855394,2736,0.00,2,0
2022-12-28,9645746542,2724,59.00,2686,16
2022-11-17,9645632783,2554,0.55,668,1
2022-08-01,11698174219,2496,0.00,2,0
2023-01-01,16101107713,2208,235.25,40543,86
2022-12-19,1012855394,2104,1.34,7,2
2022-10-15,8709347981,2826,11.79,75,4
2022-02-11,1012855394,2368,0.05,10,1
2022-11-12,16193384549,2344,22.01,3905,13
2022-03-11,9611555898,2784,0.74,19,2
2022-08-15,11654183162,2276,3.47,3766,30
2022-09-09,16101107713,2682,136.63,117025,206
2022-06-01,9985023596,2392,0.00,32,0
2022-03-12,16107460064,2756,0.00,53,0
2022-12-30,1012855394,2360,0.90,172,9
2022-09-27,10586966769,2756,3.78,66,1
2022-08-25,1012855394,2807,0.00,5,0
